0.010507,3.75254,-1.32713,-2.73422,-1.51017,-0.68644,
-2.09083,3.36277,-1.11276,-2.98854,-0.095379,-0.349723,
-2.50774,1.05263,-1.64087,-3.06502,-0.557276,-1.17647,
-1.6652,0.780834,-2.01639,-1.83212,-1.19612,-2.50934,
-1.51328,2.0537,-2.86151,-1.14204,-1.42089,-1.00857,
-2.86254,0.966672,-2.47468,-2.97852,-0.0989124,-0.618671,
-3.4511,0.92634,-2.37171,-2.19528,-0.473623,-0.581949,
-1.64001,1.85424,-2.83796,-1.21463,-1.26349,-1.18967,
-1.10068,2.55582,-3.46259,-1.06101,-0.975468,-0.844429,
-1.22672,1.59585,-1.84005,-2.32804,-0.752602,-2.25673,
-1.1622,2.96597,-3.12185,-0.286261,-0.908854,-1.55487,
-1.63171,1.71663,-1.87546,-1.37479,-1.46256,-1.93886,
-1.59411,2.37139,-1.45312,-1.35831,-1.5404,-1.68268,
-0.0776667,1.94166,-2.82353,-1.398,-2.87367,-0.885471,
-2.00432,1.79447,-1.95178,-1.41937,0.0074688,-2.83752,
-1.80195,1.7156,-2.34037,-1.19954,-1.77297,-1.16956,
-2.30659,1.40741,-1.63606,-0.965543,-1.47514,-2.20925,
-0.918522,1.78784,-2.4453,-1.26926,-2.41722,-1.16186,
-0.852224,1.6676,-2.57128,-1.11056,-1.02402,-2.77432,
-2.24349,1.45663,-1.65486,-0.950661,-1.5331,-2.16125,
-1.87486,1.15661,-2.20906,-0.696255,-1.87646,-2.18675,
-1.32782,2.10518,-1.73136,-0.994927,-2.51783,-1.32289,
-1.55444,2.33467,-1.04492,-0.832895,-2.5478,-1.68528,
-1.09643,2.23792,-2.02792,-0.904591,-2.87644,-0.856703,
-1.22128,0.855923,-2.7888,-0.4918,-3.39338,-1.24881,
-2.70313,0.960324,-1.52941,-2.2107,-2.27633,-0.320108,
-0.889909,0.713901,-3.13112,-0,-4.1209,-1.14417,
-3.43179,1.16383,-2.48988,-2.16326,0.0075765,-0.758807,
-3.39405,1.07721,-2.42598,-2.34092,0.0619238,-0.823746,
-1.59908,1.40679,-1.64882,-2.08738,-1.50935,-1.74857,
-2.80603,1.92517,-0.972837,-2.15151,-1.42442,-0.720027,
-1.76763,1.08664,-2.67025,-1.42915,-2.59503,-0.45131,
-1.6459,1.19943,-1.74417,-1.31703,-2.3493,-1.74417,
-1.07232,0.769171,-3.1467,-0.302808,-3.49935,-1.20966,
-2.18815,1.73603,-1.28891,-2.37619,-1.64713,-0.763585,
-3.18546,1.29014,-2.3202,-1.65162,-1.23613,-0.316446,
-1.05132,1.97014,-1.83197,-1.22647,-1.17305,-2.74705,
-2.09791,2.06761,-2.26538,-2.5819,-1.2449,0.257697,
-0.982342,0.581938,-3.68722,-0.225288,-3.38747,-1.13575,
-1.75307,2.80152,-1.38901,-0.170142,-2.80561,-1.08064,
-2.74069,1.25118,-0.655382,-2.56195,-1.90656,-0.884229,
-1.61683,2.41018,-1.41673,-1.29878,-1.52663,-1.73086,
-1.7873,2.5119,-1.22166,-1.29126,-1.61937,-1.56852,
-3.16142,2.94586,-1.97588,-0.954687,-0.502954,-0.459196,
-2.59339,1.20137,-1.11864,-2.05237,-2.1525,-0.88174,
-1.83977,1.19135,-2.37236,-1.52471,-2.46066,-0.611151,
-2.16056,0.895088,-2.37662,-1.20343,-2.99392,-0.370382,
-1.83354,2.43698,-1.42929,-0.536157,-2.85555,-0.908473,
-2.65669,2.35922,-1.18124,-0.856904,-1.76418,-1.18178,
-2.17765,0.830945,-1.94841,-2.90301,-0.716331,-1.42364,
-1.97312,1.21925,-1.73047,-1.79902,-1.6362,-1.64194,
-1.50218,1.57861,-1.80958,-1.54819,-1.10473,-2.45672,
-1.67808,2.95712,-1.69481,-1.84191,-1.25432,-0.573764,
-1.55057,1.58109,-1.96672,-0.347577,-3.97624,-0.577798,
-1.85618,1.81414,-1.60262,-1.59788,-2.06632,-1.06286,
-0.962725,2.28242,-1.88044,-1.24191,-3.05153,-0.580975,
-1.08469,1.42604,-1.55958,-0.986077,-2.6754,-2.2682,
-1.76187,2.49078,-1.61122,-1.61063,-1.74424,-0.781253,
-1.56577,1.60705,-2.42706,-2.19384,-1.53474,-0.67154,
-1.78041,1.92284,-1.03991,-1.46365,-1.63797,-2.15522,
-1.14348,2.32649,-1.71484,-1.73547,-1.49275,-1.58697,
-2.10636,1.06692,-1.92948,-1.57748,-2.17873,-1.14104,
-1.46425,2.37635,-2.12657,-2.12783,-1.30194,-0.603059,
-1.70457,1.88973,-1.02442,-1.93576,-2.90139,-0.544104,
-2.90511,0.918782,-1.0292,-0.68599,-2.7808,-1.68012,
-2.23507,1.56604,-0.946148,-0.750393,-2.74056,-1.76179,
-2.49937,1.84436,-0.889056,-2.0506,-1.27072,-1.44589,
-1.33349,1.62195,-2.24655,-2.35379,-1.65331,-0.79092,
-0.958628,1.45832,-3.40763,-0.437191,-2.74088,-0.997354,
-0.949947,2.07899,-0.885509,-2.17641,-3.56566,-0.343482,
-3.01611,2.65249,-1.81977,-1.30186,-0.706024,-0.503746,
-0.832603,2.25933,-1.94785,-1.34737,-3.08081,-0.532038,
-1.65188,2.49876,-1.49634,-0.707211,-2.74011,-0.905694,
-1.39171,1.91386,-1.73832,-0.742071,-3.68608,-0.527952,
-2.07985,2.11502,-0.881526,-1.88841,-1.7185,-1.3167,
-2.06682,0.879097,-1.91,-2.55902,-1.08437,-1.50068,
-1.60695,2.16207,-0.905735,-2.40353,-1.46086,-1.46086,
-1.65073,1.89825,-1.36303,-1.77277,-1.815,-1.50021,
